iter	Passed	Remaining
1717	2931	17544
1718	2933	17541
1719	2934	17537
1720	2935	17534
1721	2937	17530
1722	2938	17528
1723	2940	17524
1724	2941	17521
1725	2943	17518
1726	2944	17515
1727	2946	17513
1728	2947	17511
1729	2949	17509
1730	2951	17507
1731	2952	17506
1732	2954	17503
1733	2956	17501
1734	2957	17498
1735	2959	17495
1736	2960	17493
1737	2962	17493
1738	2964	17491
1739	2965	17488
1740	2967	17485
1741	2968	17482
1742	2970	17478
1743	2971	17476
1744	2973	17472
1745	2974	17468
1746	2975	17465
1747	2977	17464
1748	2979	17462
1749	2980	17458
1750	2982	17455
1751	2983	17451
1752	2985	17448
1753	2986	17445
1754	2987	17442
1755	2989	17439
1756	2990	17436
1757	2992	17436
1758	2994	17434
1759	2996	17431
1760	2997	17428
1761	2999	17425
1762	3000	17422
1763	3001	17419
1764	3003	17416
1765	3004	17413
1766	3006	17410
1767	3008	17411
1768	3010	17409
1769	3011	17406
1770	3013	17403
1771	3014	17400
1772	3016	17397
1773	3017	17393
1774	3019	17391
1775	3020	17387
1776	3021	17384
1777	3023	17383
1778	3025	17381
1779	3026	17378
1780	3028	17375
1781	3029	17372
1782	3031	17368
1783	3032	17366
1784	3034	17364
1785	3035	17361
1786	3037	17357
1787	3039	17357
1788	3040	17355
1789	3042	17352
1790	3043	17349
1791	3044	17345
1792	3046	17342
1793	3047	17339
1794	3049	17335
1795	3050	17332
1796	3052	17328
1797	3053	17324
1798	3055	17324
1799	3056	17321
1800	3058	17317
1801	3059	17315
1802	3061	17312
1803	3062	17309
1804	3063	17305
1805	3065	17302
1806	3066	17299
1807	3068	17296
1808	3070	17295
1809	3071	17294
1810	3073	17291
1811	3074	17288
1812	3076	17285
1813	3077	17281
1814	3079	17278
1815	3080	17274
1816	3081	17272
1817	3083	17268
1818	3084	17266
1819	3086	17265
1820	3088	17262
1821	3089	17259
1822	3091	17256
1823	3092	17252
1824	3093	17249
1825	3095	17247
1826	3096	17244
1827	3098	17241
1828	3099	17238
1829	3102	17239
1830	3103	17236
1831	3105	17233
1832	3106	17230
1833	3107	17227
1834	3109	17226
1835	3111	17224
1836	3112	17221
1837	3114	17217
1838	3115	17216
1839	3117	17214
1840	3119	17212
1841	3121	17211
1842	3122	17210
1843	3124	17207
1844	3125	17204
1845	3127	17201
1846	3128	17199
1847	3130	17196
1848	3132	17196
1849	3134	17194
1850	3135	17192
1851	3137	17189
1852	3138	17187
1853	3140	17184
1854	3141	17181
1855	3143	17178
1856	3144	17176
1857	3146	17173
1858	3148	17173
1859	3149	17171
1860	3151	17168
1861	3152	17166
1862	3154	17163
1863	3155	17160
1864	3157	17157
1865	3158	17154
1866	3160	17151
1867	3161	17148
1868	3163	17150
1869	3165	17147
1870	3167	17145
1871	3168	17143
1872	3170	17140
1873	3171	17137
1874	3173	17134
1875	3174	17132
1876	3176	17129
1877	3177	17126
1878	3181	17135
1879	3182	17133
1880	3184	17131
1881	3186	17129
1882	3187	17126
1883	3189	17123
1884	3190	17120
1885	3192	17118
1886	3194	17118
1887	3195	17115
1888	3197	17113
1889	3198	17110
1890	3200	17107
1891	3201	17104
1892	3203	17101
1893	3204	17099
1894	3206	17096
1895	3207	17093
1896	3209	17092
1897	3211	17091
1898	3212	17089
1899	3214	17086
1900	3215	17082
1901	3217	17080
1902	3218	17077
1903	3219	17074
1904	3221	17070
1905	3222	17067
1906	3224	17064
1907	3226	17064
1908	3227	17061
1909	3229	17059
1910	3230	17056
1911	3232	17053
1912	3233	17051
1913	3235	17048
1914	3236	17045
1915	3238	17042
1916	3239	17040
1917	3241	17039
1918	3243	17037
1919	3244	17035
1920	3246	17032
1921	3247	17029
1922	3249	17027
1923	3250	17023
1924	3252	17021
1925	3253	17018
1926	3255	17016
1927	3257	17016
1928	3258	17013
1929	3260	17010
1930	3261	17008
1931	3263	17005
1932	3264	17002
1933	3266	17000
1934	3267	16997
1935	3269	16994
1936	3271	16994
1937	3272	16992
1938	3274	16989
1939	3275	16986
1940	3277	16983
1941	3278	16980
1942	3280	16980
1943	3282	16978
1944	3283	16976
1945	3285	16974
1946	3287	16973
1947	3288	16971
1948	3290	16970
1949	3292	16968
1950	3294	16967
1951	3295	16964
1952	3296	16961
1953	3298	16957
1954	3299	16954
1955	3301	16952
1956	3303	16951
1957	3304	16949
1958	3306	16946
1959	3307	16943
1960	3309	16940
1961	3310	16938
1962	3311	16934
1963	3313	16931
1964	3314	16928
1965	3316	16925
1966	3332	16996
1967	3334	16995
1968	3335	16993
1969	3337	16990
1970	3338	16987
1971	3340	16985
1972	3341	16982
1973	3343	16979
1974	3344	16975
1975	3345	16973
1976	3347	16970
1977	3349	16968
1978	3350	16966
1979	3352	16964
1980	3353	16961
1981	3355	16958
1982	3356	16955
1983	3358	16952
1984	3359	16949
1985	3361	16947
1986	3362	16944
1987	3364	16942
1988	3365	16941
1989	3367	16938
1990	3368	16936
1991	3370	16933
1992	3371	16930
1993	3373	16927
1994	3374	16925
1995	3376	16924
1996	3379	16927
1997	3381	16926
1998	3382	16924
1999	3384	16922
2000	3385	16919
2001	3387	16917
2002	3389	16914
2003	3390	16913
2004	3392	16912
2005	3394	16910
2006	3396	16910
2007	3398	16909
2008	3399	16908
2009	3401	16906
2010	3403	16905
2011	3405	16903
2012	3406	16901
2013	3408	16900
2014	3410	16899
2015	3412	16899
2016	3414	16897
2017	3415	16895
2018	3417	16893
2019	3419	16892
2020	3420	16891
2021	3422	16889
2022	3424	16887
2023	3426	16886
2024	3427	16885
2025	3429	16884
2026	3431	16880
2027	3432	16877
2028	3433	16875
2029	3435	16872
2030	3436	16870
2031	3438	16867
2032	3439	16864
2033	3442	16865
2034	3444	16865
2035	3445	16863
2036	3447	16861
2037	3448	16858
2038	3450	16855
2039	3451	16852
2040	3453	16848
2041	3454	16845
2042	3456	16843
2043	3458	16847
2044	3460	16844
2045	3461	16842
2046	3463	16839
2047	3464	16837
2048	3466	16835
2049	3468	16832
2050	3469	16829
2051	3471	16827
2052	3473	16827
2053	3474	16825
2054	3476	16824
2055	3478	16822
2056	3479	16820
2057	3481	16817
2058	3482	16815
2059	3484	16812
2060	3485	16809
2061	3488	16811
2062	3489	16810
2063	3491	16807
2064	3492	16805
2065	3494	16802
2066	3495	16799
2067	3497	16797
2068	3499	16794
2069	3500	16792
2070	3502	16791
2071	3504	16790
2072	3505	16787
2073	3507	16784
2074	3508	16781
2075	3510	16780
2076	3511	16777
2077	3513	16774
2078	3514	16772
2079	3516	16769
2080	3517	16767
2081	3519	16766
2082	3521	16764
2083	3522	16761
2084	3524	16758
2085	3526	16758
2086	3527	16756
2087	3529	16754
2088	3530	16752
2089	3532	16750
2090	3534	16751
2091	3547	16800
2092	3548	16798
2093	3550	16797
2094	3552	16797
2095	3554	16797
2096	3556	16795
2097	3557	16792
2098	3559	16789
2099	3561	16788
2100	3562	16785
2101	3564	16782
2102	3565	16780
2103	3568	16782
2104	3569	16780
2105	3571	16778
2106	3572	16775
2107	3574	16773
2108	3576	16771
2109	3577	16768
2110	3578	16765
2111	3581	16765
2112	3583	16766
2113	3585	16765
2114	3586	16763
2115	3588	16761
2116	3589	16758
2117	3591	16756
2118	3593	16754
2119	3594	16752
2120	3596	16753
2121	3598	16751
2122	3606	16778
2123	3607	16775
2124	3609	16772
2125	3610	16770
2126	3613	16770
2127	3614	16769
2128	3616	16768
2129	3618	16765
2130	3619	16763
2131	3621	16760
2132	3622	16757
2133	3624	16754
2134	3625	16752
2135	3628	16755
2136	3630	16754
2137	3632	16755
2138	3634	16753
2139	3635	16750
2140	3636	16747
2141	3638	16745
2142	3639	16742
2143	3641	16741
2144	3643	16740
2145	3645	16740
2146	3647	16738
2147	3649	16737
2148	3650	16736
2149	3652	16735
2150	3654	16733
2151	3655	16730
2152	3658	16733
2153	3660	16730
2154	3661	16727
2155	3663	16725
2156	3664	16723
2157	3666	16721
2158	3667	16718
2159	3669	16715
2160	3670	16713
2161	3672	16713
2162	3675	16714
2163	3677	16713
2164	3678	16711
2165	3680	16709
2166	3681	16706
2167	3683	16704
2168	3684	16702
2169	3686	16699
2170	3688	16700
2171	3691	16701
2172	3692	16700
2173	3694	16697
2174	3695	16695
2175	3697	16693
2176	3699	16691
2177	3700	16687
2178	3702	16685
2179	3703	16684
2180	3705	16682
2181	3707	16679
2182	3708	16677
2183	3710	16675
2184	3711	16672
2185	3713	16669
2186	3714	16666
2187	3716	16664
2188	3717	16662
2189	3719	16662
2190	3721	16660
2191	3723	16659
2192	3724	16657
2193	3726	16654
2194	3727	16651
2195	3729	16649
2196	3730	16646
2197	3732	16643
2198	3739	16666
2199	3740	16664
2200	3742	16662
2201	3744	16659
2202	3745	16657
2203	3747	16654
2204	3755	16683
2205	3757	16680
2206	3758	16677
2207	3760	16675
2208	3761	16672
2209	3762	16669
2210	3764	16666
2211	3791	16775
2212	3793	16774
2213	3794	16771
2214	3796	16769
2215	3797	16766
2216	3799	16767
2217	3801	16764
2218	3802	16761
2219	3804	16759
2220	3805	16756
2221	3807	16756
2222	3809	16754
2223	3810	16751
2224	3812	16749
2225	3814	16748
2226	3816	16748
2227	3818	16746
2228	3819	16745
2229	3821	16742
2230	3822	16739
2231	3824	16736
2232	3825	16733
2233	3827	16731
2234	3828	16728
2235	3830	16727
2236	3832	16725
2237	3833	16722
2238	3835	16720
2239	3836	16717
2240	3838	16715
2241	3839	16712
2242	3841	16709
2243	3842	16706
2244	3844	16704
2245	3846	16702
2246	3847	16701
2247	3849	16697
2248	3850	16695
2249	3852	16692
2250	3853	16689
2251	3855	16686
2252	3856	16684
2253	3857	16681
2254	3859	16678
2255	3861	16677
2256	3862	16674
2257	3864	16672
2258	3865	16669
2259	3867	16666
2260	3868	16663
2261	3870	16661
2262	3871	16658
2263	3873	16655
2264	3874	16653
2265	3876	16653
2266	3878	16650
2267	3879	16648
2268	3881	16645
2269	3882	16642
2270	3884	16639
2271	3885	16637
2272	3887	16634
2273	3888	16631
2274	3889	16628
2275	3891	16627
2276	3893	16625
2277	3894	16622
2278	3896	16620
2279	3897	16617
2280	3899	16614
2281	3900	16611
2282	3902	16608
2283	3903	16605
2284	3904	16602
2285	3906	16601
2286	3908	16598
2287	3909	16596
2288	3911	16593
2289	3912	16590
2290	3914	16587
2291	3915	16585
2292	3917	16583
2293	3918	16580
2294	3920	16577
2295	3921	16575
2296	3923	16573
2297	3925	16571
2298	3926	16568
2299	3927	16565
2300	3929	16562
2301	3930	16560
2302	3932	16557
2303	3933	16554
2304	3935	16552
2305	3937	16551
2306	3939	16550
2307	3940	16548
2308	3942	16545
2309	3943	16543
2310	3945	16540
2311	3946	16538
2312	3948	16535
2313	3949	16533
2314	3951	16530
2315	3953	16530
2316	3955	16528
2317	3956	16526
2318	3958	16524
2319	3959	16521
2320	3961	16519
2321	3962	16517
2322	3964	16514
2323	3965	16512
2324	3967	16509
2325	3969	16509
2326	3970	16506
2327	3972	16504
2328	3974	16502
2329	3975	16500
2330	3977	16499
2331	3979	16496
2332	3980	16494
2333	3982	16491
2334	3984	16491
2335	3985	16489
2336	3987	16488
2337	3989	16487
2338	3991	16486
2339	3993	16484
2340	3994	16481
2341	3995	16478
2342	3997	16477
2343	3999	16476
2344	4001	16474
2345	4002	16471
2346	4004	16469
2347	4005	16467
2348	4007	16464
2349	4008	16462
2350	4010	16459
2351	4011	16457
2352	4013	16454
2353	4015	16454
2354	4017	16452
2355	4019	16451
2356	4020	16449
2357	4022	16446
2358	4023	16444
2359	4025	16441
2360	4026	16439
2361	4028	16436
2362	4029	16435
2363	4031	16433
2364	4033	16433
2365	4035	16433
2366	4037	16431
2367	4038	16428
2368	4040	16425
2369	4041	16423
2370	4043	16422
2371	4045	16422
2372	4047	16420
2373	4049	16419
2374	4050	16417
2375	4052	16414
2376	4053	16411
2377	4055	16408
2378	4065	16441
2379	4067	16439
2380	4068	16438
2381	4070	16435
2382	4071	16433
2383	4073	16430
2384	4074	16427
2385	4076	16425
2386	4078	16424
2387	4080	16424
2388	4082	16423
2389	4083	16420
2390	4085	16418
2391	4086	16415
2392	4088	16413
2393	4089	16411
2394	4091	16410
2395	4093	16409
2396	4095	16408
2397	4097	16407
2398	4099	16405
2399	4100	16402
2400	4102	16400
2401	4103	16397
2402	4105	16395
2403	4106	16393
2404	4108	16392
2405	4110	16391
2406	4112	16389
2407	4113	16386
2408	4115	16384
2409	4116	16382
2410	4118	16379
2411	4119	16376
2412	4121	16374
2413	4123	16374
2414	4125	16373
2415	4126	16371
2416	4128	16369
2417	4130	16366
2418	4131	16363
2419	4132	16361
2420	4134	16359
2421	4136	16356
2422	4137	16355
2423	4139	16353
2424	4141	16352
2425	4143	16350
2426	4144	16347
2427	4146	16345
2428	4148	16345
2429	4149	16342
2430	4151	16340
2431	4152	16338
2432	4154	16336
2433	4156	16336
2434	4168	16373
2435	4185	16433
2436	4187	16431
2437	4189	16430
2438	4190	16427
2439	4192	16424
2440	4193	16421
2441	4195	16420
2442	4197	16418
2443	4198	16415
2444	4200	16413
2445	4201	16412
2446	4203	16410
2447	4205	16408
2448	4206	16406
2449	4208	16404
2450	4209	16400
2451	4211	16397
2452	4212	16395
2453	4214	16393
2454	4215	16391
2455	4217	16388
2456	4218	16386
2457	4220	16385
2458	4222	16382
2459	4223	16380
2460	4225	16377
2461	4226	16375
2462	4228	16373
2463	4230	16370
2464	4231	16368
2465	4233	16368
2466	4235	16366
2467	4236	16363
2468	4238	16360
2469	4239	16358
2470	4241	16355
2471	4242	16352
2472	4244	16350
2473	4245	16348
2474	4247	16346
2475	4249	16344
2476	4250	16341
2477	4252	16339
2478	4253	16336
2479	4255	16334
2480	4256	16331
2481	4258	16328
2482	4259	16326
2483	4261	16323
2484	4262	16322
2485	4264	16320
2486	4266	16318
2487	4267	16315
2488	4268	16312
2489	4270	16309
2490	4271	16307
2491	4273	16304
2492	4274	16301
2493	4276	16299
2494	4278	16298
2495	4279	16296
2496	4281	16293
2497	4282	16290
2498	4284	16287
2499	4285	16285
2500	4287	16282
2501	4288	16280
2502	4290	16277
2503	4291	16274
2504	4293	16273
2505	4294	16270
2506	4296	16268
2507	4297	16265
2508	4299	16262
2509	4300	16260
2510	4302	16258
2511	4305	16261
2512	4306	16259
2513	4308	16256
2514	4310	16254
2515	4311	16253
2516	4313	16251
2517	4315	16249
2518	4316	16246
2519	4318	16244
2520	4320	16243
2521	4321	16241
2522	4323	16240
2523	4325	16240
2524	4327	16238
2525	4328	16236
2526	4330	16234
2527	4332	16232
2528	4334	16231
2529	4335	16229
2530	4337	16227
2531	4339	16225
2532	4341	16224
2533	4343	16224
2534	4344	16222
2535	4346	16221
2536	4348	16221
2537	4350	16220
2538	4352	16218
2539	4354	16216
2540	4355	16214
2541	4357	16212
2542	4358	16209
2543	4360	16206
2544	4361	16204
2545	4363	16201
2546	4364	16198
2547	4366	16196
2548	4367	16194
2549	4369	16191
2550	4370	16190
2551	4372	16188
2552	4374	16185
2553	4375	16183
2554	4377	16181
2555	4378	16179
2556	4380	16176
2557	4381	16173
2558	4383	16171
2559	4384	16168
2560	4386	16166
2561	4387	16164
2562	4389	16162
2563	4390	16159
2564	4392	16157
2565	4393	16154
2566	4395	16151
2567	4396	16149
2568	4398	16146
2569	4399	16144
2570	4401	16142
2571	4403	16141
2572	4405	16139
2573	4406	16137
2574	4408	16134
2575	4409	16131
2576	4410	16129
2577	4412	16126
2578	4413	16123
2579	4415	16121
2580	4417	16120
2581	4419	16118
2582	4420	16116
2583	4422	16113
2584	4423	16111
2585	4424	16108
2586	4426	16105
2587	4427	16103
2588	4429	16100
2589	4430	16097
2590	4432	16096
2591	4434	16095
2592	4435	16092
2593	4437	16089
2594	4438	16086
2595	4440	16084
2596	4441	16081
2597	4442	16078
2598	4444	16076
2599	4445	16073
2600	4448	16073
2601	4449	16071
2602	4451	16068
2603	4452	16066
2604	4453	16063
2605	4455	16060
2606	4456	16057
2607	4458	16055
2608	4459	16052
2609	4461	16049
2610	4462	16048
2611	4464	16046
2612	4465	16043
2613	4467	16040
2614	4468	16038
2615	4470	16035
2616	4471	16033
2617	4473	16030
2618	4474	16028
2619	4476	16025
2620	4477	16023
2621	4479	16022
2622	4481	16020
2623	4482	16017
2624	4484	16015
2625	4485	16013
2626	4487	16010
2627	4488	16008
2628	4490	16005
2629	4491	16003
2630	4493	16002
2631	4495	15999
2632	4496	15997
2633	4498	15996
2634	4500	15994
2635	4501	15991
2636	4503	15989
2637	4504	15987
2638	4506	15984
2639	4508	15983
2640	4510	15982
2641	4511	15981
2642	4513	15979
2643	4515	15978
2644	4516	15975
2645	4518	15973
2646	4519	15970
2647	4521	15968
2648	4523	15966
2649	4525	15965
2650	4526	15963
2651	4528	15960
2652	4529	15958
2653	4531	15955
2654	4532	15953
2655	4533	15950
2656	4535	15948
2657	4536	15945
2658	4538	15944
2659	4540	15943
2660	4542	15941
2661	4543	15938
2662	4544	15935
2663	4546	15932
2664	4547	15930
2665	4549	15928
2666	4550	15925
2667	4552	15923
2668	4554	15921
2669	4555	15919
2670	4557	15917
2671	4558	15914
2672	4560	15912
2673	4561	15910
2674	4563	15907
2675	4564	15905
2676	4566	15903
2677	4567	15900
2678	4569	15899
2679	4571	15897
2680	4573	15895
2681	4574	15893
2682	4575	15890
2683	4577	15888
2684	4578	15885
2685	4580	15883
2686	4581	15880
2687	4583	15877
2688	4584	15876
2689	4587	15875
2690	4588	15873
2691	4589	15870
2692	4591	15867
2693	4592	15865
2694	4594	15862
2695	4595	15860
2696	4597	15858
2697	4598	15855
2698	4600	15854
2699	4602	15853
2700	4604	15851
2701	4605	15848
2702	4607	15845
2703	4608	15843
2704	4609	15840
2705	4611	15838
2706	4612	15835
2707	4614	15833
2708	4616	15832
2709	4617	15830
2710	4619	15827
2711	4620	15825
2712	4622	15822
2713	4623	15820
2714	4625	15818
2715	4626	15815
2716	4628	15812
2717	4629	15810
2718	4631	15809
2719	4633	15806
2720	4634	15804
2721	4636	15801
2722	4637	15799
2723	4638	15796
2724	4640	15794
2725	4641	15791
2726	4643	15788
2727	4644	15786
2728	4646	15784
2729	4648	15783
2730	4649	15780
2731	4651	15778
2732	4652	15775
2733	4653	15773
2734	4655	15770
2735	4656	15767
2736	4658	15765
2737	4659	15762
2738	4661	15760
2739	4663	15759
2740	4664	15757
2741	4666	15754
2742	4668	15753
2743	4669	15752
2744	4671	15749
2745	4672	15746
2746	4674	15745
2747	4676	15744
2748	4678	15742
2749	4679	15741
2750	4681	15739
2751	4683	15738
2752	4685	15737
2753	4686	15734
2754	4688	15732
2755	4689	15730
2756	4691	15727
2757	4693	15726
2758	4694	15723
2759	4695	15721
2760	4697	15718
2761	4698	15716
2762	4700	15713
2763	4701	15710
2764	4703	15708
2765	4704	15705
2766	4705	15703
2767	4707	15700
2768	4709	15699
2769	4710	15697
2770	4712	15694
2771	4713	15691
2772	4715	15689
2773	4716	15687
2774	4718	15684
2775	4719	15681
2776	4720	15679
2777	4722	15676
2778	4724	15675
2779	4725	15673
2780	4727	15671
2781	4728	15668
2782	4730	15666
2783	4731	15663
2784	4733	15661
2785	4734	15659
2786	4736	15656
2787	4737	15654
2788	4739	15652
2789	4741	15650
2790	4742	15648
2791	4744	15646
2792	4745	15643
2793	4747	15641
2794	4748	15638
2795	4749	15635
2796	4751	15633
2797	4752	15630
2798	4754	15628
2799	4756	15627
2800	4757	15625
2801	4759	15623
2802	4760	15620
2803	4762	15617
2804	4763	15615
2805	4765	15612
2806	4766	15610
2807	4767	15607
2808	4769	15604
2809	4771	15603
2810	4772	15601
2811	4774	15599
2812	4775	15597
2813	4777	15594
2814	4778	15592
2815	4780	15589
2816	4781	15587
2817	4782	15584
2818	4784	15582
2819	4786	15580
2820	4788	15579
2821	4789	15577
2822	4791	15574
2823	4792	15572
2824	4794	15570
2825	4795	15568
2826	4797	15566
2827	4798	15563
2828	4800	15561
2829	4802	15561
2830	4804	15559
2831	4805	15556
2832	4807	15554
2833	4808	15552
2834	4809	15549
2835	4811	15547
2836	4812	15544
2837	4814	15542
2838	4815	15540
2839	4818	15539
2840	4819	15537
2841	4820	15534
2842	4822	15532
2843	4823	15529
2844	4825	15527
2845	4826	15525
2846	4828	15523
2847	4829	15520
2848	4831	15518
2849	4833	15518
2850	4835	15516
2851	4836	15514
2852	4838	15511
2853	4839	15509
2854	4841	15506
2855	4842	15504
2856	4843	15501
2857	4845	15499
2858	4847	15498
2859	4849	15497
2860	4850	15495
2861	4852	15494
2862	4854	15492
2863	4856	15490
2864	4857	15488
2865	4859	15486
2866	4860	15484
2867	4862	15481
2868	4864	15480
2869	4865	15478
2870	4867	15476
2871	4868	15474
2872	4870	15471
2873	4871	15469
2874	4873	15466
2875	4874	15464
2876	4875	15461
2877	4877	15459
2878	4879	15458
2879	4881	15456
2880	4882	15454
2881	4884	15452
2882	4885	15450
2883	4887	15447
2884	4888	15445
2885	4890	15442
2886	4891	15440
2887	4892	15437
2888	4894	15436
2889	4896	15435
2890	4898	15432
2891	4899	15430
2892	4901	15428
2893	4902	15425
2894	4903	15423
2895	4905	15420
2896	4906	15418
2897	4908	15416
2898	4910	15416
2899	4912	15414
2900	4913	15412
2901	4915	15410
2902	4916	15408
2903	4918	15405
2904	4920	15403
2905	4921	15401
2906	4923	15399
2907	4924	15397
2908	4926	15396
